***Reduced spectrum of 'HD210684' normalizing: d=0.400 lande=1.200 wl= 596.0 (I norm weight 0.400, V norm weight 286.080)
 221 6
 -159.960000  9.707252e-01  4.652306e-02 -1.304824e-02  2.295834e-02 -3.603783e-04  1.921214e-02
 -158.140000  9.923087e-01  4.402513e-02 -2.681159e-04  2.233679e-02  6.703811e-03  1.869201e-02
 -156.320000  9.457795e-01  4.425394e-02 -2.140217e-02  2.285903e-02  1.610682e-03  1.912904e-02
 -154.500000  9.482578e-01  4.110176e-02 -4.008016e-03  2.187973e-02 -1.182941e-03  1.830954e-02
 -152.680000  9.469812e-01  3.959743e-02  5.323748e-03  1.941049e-02 -5.210241e-03  1.624321e-02
 -150.860000  9.774353e-01  4.357278e-02 -3.921886e-02  2.393423e-02  1.145214e-03  2.002879e-02
 -149.040000  9.663855e-01  3.837137e-02  2.907458e-02  1.927962e-02  3.908148e-03  1.613369e-02
 -147.220000  9.469715e-01  4.505513e-02 -2.028572e-02  2.464170e-02 -3.992249e-03  2.062082e-02
 -145.400000  9.839863e-01  4.453046e-02  7.479208e-02  2.217982e-02  6.889595e-04  1.856066e-02
 -143.580000  9.064807e-01  4.453129e-02 -2.676667e-02  2.530374e-02 -1.721389e-03  2.117484e-02
 -141.760000  9.785954e-01  4.423441e-02 -3.970518e-04  2.203569e-02  4.914147e-04  1.844005e-02
 -139.940000  9.075882e-01  4.748416e-02  2.341712e-03  2.747303e-02  4.809887e-03  2.299016e-02
 -138.120000  9.344771e-01  3.947515e-02  2.131553e-02  2.120285e-02  1.508551e-03  1.774311e-02
 -136.300000  9.654022e-01  4.129096e-02  2.840820e-02  2.128712e-02  5.565679e-03  1.781362e-02
 -134.480000  9.264055e-01  4.055223e-02  3.030963e-02  2.195786e-02 -6.744093e-03  1.837492e-02
 -132.660000  9.600097e-01  4.289764e-02  7.144691e-03  2.261836e-02 -5.766829e-03  1.892764e-02
 -130.840000  9.278508e-01  4.116016e-02  3.546640e-03  2.205775e-02  3.846712e-03  1.845851e-02
 -129.020000  9.489337e-01  4.219688e-02  3.868025e-02  2.275493e-02  2.652847e-03  1.904193e-02
 -127.200000  9.409603e-01  4.261845e-02  3.070659e-02  2.351224e-02 -1.064232e-03  1.967567e-02
 -125.380000  9.633933e-01  4.261578e-02 -5.276531e-03  2.263613e-02 -1.510828e-03  1.894251e-02
 -123.560000  9.374979e-01  3.613325e-02 -4.169105e-03  1.911417e-02 -3.717933e-03  1.599524e-02
 -121.740000  9.661900e-01  4.641901e-02  1.223071e-02  2.474550e-02  3.918649e-03  2.070769e-02
 -119.920000  9.703372e-01  3.410977e-02  5.570422e-03  1.781126e-02 -1.914811e-03  1.490493e-02
 -118.100000  9.369543e-01  3.922948e-02 -1.859289e-02  2.037392e-02  8.707763e-04  1.704944e-02
 -116.280000  9.175286e-01  4.096348e-02 -5.166270e-02  2.121146e-02  1.754704e-04  1.775031e-02
 -114.460000  9.339565e-01  3.907721e-02  3.779639e-02  2.006228e-02 -2.993929e-03  1.678864e-02
 -112.640000  9.195806e-01  3.990111e-02 -7.537361e-03  2.041345e-02  1.148101e-03  1.708252e-02
 -110.820000  9.123752e-01  3.836919e-02  6.638373e-03  1.953452e-02  6.220862e-03  1.634700e-02
 -109.000000  8.760634e-01  4.049654e-02  1.991193e-02  2.071805e-02  6.428171e-05  1.733741e-02
 -107.180000  8.855267e-01  3.713330e-02 -3.458399e-02  1.816601e-02  8.582849e-05  1.520180e-02
 -105.360000  8.638682e-01  4.173459e-02  2.004007e-02  2.139015e-02 -2.701857e-03  1.789984e-02
 -103.540000  8.961731e-01  3.927869e-02 -3.029196e-02  1.846374e-02  2.232343e-03  1.545095e-02
 -101.720000  8.406992e-01  3.978052e-02 -5.619950e-03  1.993643e-02 -1.608009e-03  1.668333e-02
  -99.900000  8.869696e-01  3.887549e-02 -6.643423e-03  1.847704e-02 -3.527987e-03  1.546208e-02
  -98.080000  8.256404e-01  4.179134e-02  1.402006e-03  2.109254e-02 -7.081599e-03  1.765079e-02
  -96.260000  9.298387e-01  4.008111e-02 -1.428995e-02  1.854674e-02  7.427479e-03  1.552040e-02
  -94.440000  8.711174e-01  4.012338e-02 -4.041952e-02  2.027374e-02 -5.796848e-03  1.696560e-02
  -92.620000  9.542395e-01  4.213437e-02  2.117877e-02  2.048046e-02  4.432100e-03  1.713859e-02
  -90.800000  8.785692e-01  3.916032e-02  3.091058e-02  1.905165e-02  4.084000e-03  1.594293e-02
  -88.980000  9.186018e-01  3.726843e-02 -3.222557e-02  1.904790e-02 -4.250077e-04  1.593978e-02
  -87.160000  9.061340e-01  4.119136e-02  8.647267e-03  1.957237e-02  4.389851e-03  1.637868e-02
  -85.340000  9.150612e-01  4.220560e-02  1.144174e-02  2.147196e-02 -1.430902e-03  1.796831e-02
  -83.520000  9.105277e-01  3.558056e-02  7.114370e-03  1.742019e-02 -8.015874e-04  1.457767e-02
  -81.700000  9.243892e-01  4.342564e-02 -3.680427e-02  2.245012e-02  5.277295e-03  1.878685e-02
  -79.880000  8.921478e-01  3.534600e-02  8.408232e-03  1.752187e-02 -1.319460e-03  1.466276e-02
  -78.060000  9.183719e-01  4.089182e-02  2.466284e-02  2.091815e-02  1.513706e-03  1.750486e-02
  -76.240000  9.198949e-01  3.414653e-02 -5.098174e-03  1.741050e-02 -2.904553e-03  1.456956e-02
  -74.420000  9.125413e-01  4.025615e-02  3.182472e-02  2.142684e-02  6.899502e-03  1.793054e-02
  -72.600000  9.065304e-01  3.620095e-02 -7.196843e-03  1.768999e-02  2.432663e-03  1.480345e-02
  -70.780000  9.308698e-01  3.885146e-02 -7.015877e-03  2.008616e-02  1.356595e-03  1.680863e-02
  -68.960000  9.149077e-01  4.147492e-02  1.308610e-02  2.160327e-02 -2.481529e-03  1.807819e-02
  -67.140000  9.261457e-01  4.137187e-02  4.378330e-02  2.053100e-02  2.152931e-03  1.718089e-02
  -65.320000  9.286850e-01  4.792817e-02 -5.264002e-02  2.599843e-02 -2.543599e-04  2.175617e-02
  -63.500000  9.371109e-01  4.296108e-02  8.706046e-03  2.142496e-02 -8.225785e-03  1.792897e-02
  -61.680000  9.698147e-01  4.870590e-02 -7.737913e-03  2.578820e-02 -1.036168e-03  2.158025e-02
  -59.860000  9.294323e-01  3.935963e-02 -1.882935e-02  1.978853e-02  1.232435e-03  1.655957e-02
  -58.040000  9.528424e-01  4.954676e-02 -2.512027e-02  2.628507e-02 -4.552759e-03  2.199604e-02
  -56.220000  9.245566e-01  4.952593e-02 -1.194359e-02  2.579610e-02  1.482994e-03  2.158686e-02
  -54.400000  9.506504e-01  4.877146e-02  3.268182e-04  2.495455e-02  1.279493e-03  2.088263e-02
  -52.580000  9.590618e-01  4.928955e-02  3.160496e-02  2.530809e-02  5.625978e-03  2.117848e-02
  -50.760000  9.193135e-01  4.849605e-02  1.067430e-03  2.452634e-02 -7.485657e-04  2.052429e-02
  -48.940000  9.429029e-01  4.182225e-02  7.052423e-03  2.247164e-02 -1.029993e-03  1.880486e-02
  -47.120000  9.325638e-01  4.519538e-02  3.150805e-03  2.275148e-02  5.216103e-03  1.903904e-02
  -45.300000  9.297661e-01  4.033272e-02  1.476367e-03  2.116855e-02  4.210388e-03  1.771440e-02
  -43.480000  9.114974e-01  3.908859e-02  4.809317e-04  2.035568e-02  2.834981e-03  1.703417e-02
  -41.660000  9.235641e-01  4.159764e-02  1.006674e-02  2.144670e-02 -3.485250e-03  1.794717e-02
  -39.840000  9.476829e-01  4.705999e-02 -1.856336e-02  2.559483e-02 -5.571179e-03  2.141843e-02
  -38.020000  9.128742e-01  4.093787e-02  6.105428e-04  2.050202e-02 -3.122089e-03  1.715663e-02
  -36.200000  8.885316e-01  4.357615e-02 -2.736365e-02  2.396027e-02 -7.078059e-03  2.005059e-02
  -34.380000  8.825446e-01  3.580247e-02  1.392587e-02  1.845750e-02  5.977107e-03  1.544572e-02
  -32.560000  8.547121e-01  4.608212e-02 -1.967630e-02  2.348218e-02  5.971280e-04  1.965051e-02
  -30.740000  8.163834e-01  3.447535e-02  2.015702e-02  1.779567e-02 -3.542449e-03  1.489188e-02
  -28.920000  8.001739e-01  4.364233e-02  6.852885e-03  2.247738e-02  5.983853e-03  1.880966e-02
  -27.100000  7.773516e-01  4.153946e-02 -1.959262e-02  2.140559e-02  2.224296e-04  1.791276e-02
  -25.280000  7.398209e-01  3.696007e-02  3.271808e-02  1.897957e-02 -2.462612e-03  1.588261e-02
  -23.460000  7.142062e-01  4.100965e-02 -4.499253e-02  2.172887e-02  1.948993e-03  1.818329e-02
  -21.640000  7.068364e-01  3.915682e-02  4.586091e-02  2.106418e-02 -1.338348e-03  1.762706e-02
  -19.820000  6.497836e-01  3.854402e-02  9.219244e-03  2.093892e-02  8.062624e-03  1.752224e-02
  -18.000000  7.580451e-01  3.803355e-02  1.321241e-02  2.105991e-02 -5.226312e-04  1.762349e-02
  -16.180000  6.789879e-01  3.844268e-02  5.463088e-03  2.078210e-02  7.209401e-03  1.739101e-02
  -14.360000  7.315112e-01  3.700752e-02  1.212665e-02  2.100447e-02 -2.939228e-03  1.757709e-02
  -12.540000  7.211590e-01  4.295947e-02 -5.489160e-02  2.428092e-02  6.491139e-03  2.031892e-02
  -10.720000  7.181620e-01  4.349786e-02  4.866725e-02  2.759976e-02  9.116957e-04  2.309621e-02
   -8.900000  7.951462e-01  4.199159e-02 -3.769710e-02  2.304727e-02  2.246543e-03  1.928656e-02
   -7.080000  7.929039e-01  4.461833e-02  7.914370e-02  2.833204e-02  9.219435e-03  2.370900e-02
   -5.260000  8.115283e-01  3.986602e-02 -1.613288e-03  2.283439e-02  2.571614e-03  1.910842e-02
   -3.440000  8.605553e-01  4.871995e-02 -2.252860e-02  3.021826e-02  3.531562e-03  2.528744e-02
   -1.620000  8.656525e-01  4.083174e-02 -3.299619e-02  2.347368e-02 -1.469277e-03  1.964340e-02
    0.200000  9.025372e-01  5.114763e-02  1.904388e-02  3.227003e-02 -4.658598e-03  2.700441e-02
    2.020000  8.560295e-01  4.688313e-02  1.717806e-02  2.831213e-02 -1.837450e-03  2.369234e-02
    3.840000  9.777171e-01  5.357935e-02 -1.304696e-02  2.977820e-02  2.365024e-03  2.491919e-02
    5.660000  8.584090e-01  5.101533e-02  1.653743e-02  2.784717e-02  1.846126e-03  2.330325e-02
    7.480000  8.930715e-01  4.611457e-02 -2.185071e-02  2.274921e-02  9.610949e-03  1.903714e-02
    9.300000  9.371587e-01  5.377556e-02  4.038766e-02  2.923877e-02 -7.502892e-03  2.446777e-02
   11.120000  9.350700e-01  4.392636e-02  2.741202e-03  2.155255e-02  5.790961e-03  1.803574e-02
   12.940000  8.887397e-01  5.452581e-02 -1.069398e-02  2.895660e-02  4.573486e-04  2.423165e-02
   14.760000  9.825316e-01  5.448699e-02 -9.031961e-03  2.874841e-02 -2.639343e-03  2.405743e-02
   16.580000  9.302977e-01  5.558413e-02  1.559658e-02  2.820007e-02 -2.507241e-03  2.359856e-02
   18.400000  9.430904e-01  4.533649e-02  7.309531e-03  2.229897e-02  4.199689e-03  1.866037e-02
   20.220000  9.935319e-01  4.281303e-02 -7.515711e-03  2.211522e-02 -6.199017e-03  1.850660e-02
   22.040000  9.380834e-01  4.732316e-02 -2.769778e-02  2.377933e-02 -5.397259e-04  1.989917e-02
   23.860000  9.717109e-01  3.845942e-02  1.731997e-02  2.010678e-02 -2.006750e-03  1.682588e-02
   25.680000  9.634786e-01  4.933813e-02 -2.325350e-02  2.494924e-02 -1.918305e-03  2.087818e-02
   27.500000  9.814646e-01  3.953480e-02  6.410878e-03  2.081828e-02 -2.442300e-03  1.742129e-02
   29.320000  9.661742e-01  4.573621e-02 -2.497926e-02  2.382923e-02 -2.649789e-04  1.994093e-02
   31.140000  9.676352e-01  3.942571e-02 -1.206266e-02  2.025359e-02 -1.794019e-04  1.694874e-02
   32.960000  9.526062e-01  4.920963e-02 -5.144892e-02  2.613719e-02 -1.003694e-02  2.187229e-02
   34.780000  1.003702e+00  4.200456e-02  4.413698e-02  2.192738e-02  5.914324e-03  1.834941e-02
   36.600000  9.605582e-01  4.001009e-02  5.080093e-03  2.100358e-02  2.853541e-03  1.757635e-02
   38.420000  9.562846e-01  4.543152e-02 -1.978984e-02  2.358603e-02 -3.699155e-03  1.973742e-02
   40.240000  9.335506e-01  4.650038e-02  3.225056e-02  2.419240e-02 -3.291438e-03  2.024484e-02
   42.060000  9.721620e-01  6.414881e-02 -5.709086e-02  3.503661e-02 -2.017025e-03  2.931956e-02
   43.880000  9.190369e-01  5.160827e-02 -2.521228e-03  2.735318e-02 -5.383707e-03  2.288987e-02
   45.700000  9.523394e-01  6.974311e-02  5.448787e-02  3.912587e-02  7.028269e-03  3.274156e-02
   47.520000  9.543554e-01  5.331189e-02 -2.284518e-02  2.831421e-02 -1.678813e-03  2.369408e-02
   49.340000  8.744345e-01  5.386459e-02  4.979653e-02  2.625551e-02 -7.638329e-04  2.197131e-02
   51.160000  9.391380e-01  5.056614e-02 -6.326980e-02  2.635817e-02 -1.011404e-02  2.205722e-02
   52.980000  8.660041e-01  5.288452e-02  1.356284e-02  2.648647e-02  3.505870e-04  2.216457e-02
   54.800000  9.398801e-01  6.090793e-02  5.265890e-03  2.986065e-02  1.065254e-02  2.498818e-02
   56.620000  8.905057e-01  5.360736e-02 -2.729790e-02  2.768906e-02 -4.533513e-03  2.317094e-02
   58.440000  9.148379e-01  6.241607e-02  2.781083e-02  3.081719e-02  7.530852e-03  2.578864e-02
   60.260000  9.041843e-01  5.390609e-02 -1.238534e-02  2.772575e-02  7.072817e-05  2.320164e-02
   62.080000  9.066699e-01  5.523087e-02 -3.308212e-02  2.920215e-02  4.272746e-03  2.443713e-02
   63.900000  8.968242e-01  5.099110e-02  2.780090e-02  2.716076e-02 -5.591565e-03  2.272884e-02
   65.720000  8.825319e-01  4.684867e-02 -2.342733e-02  2.648142e-02  7.134901e-03  2.216036e-02
   67.540000  9.343323e-01  4.848362e-02 -1.299563e-02  2.727429e-02 -5.888003e-03  2.282384e-02
   69.360000  8.902096e-01  3.809210e-02  1.506846e-02  2.024439e-02 -3.632301e-03  1.694104e-02
   71.180000  9.138710e-01  4.844480e-02 -2.723630e-02  2.661252e-02 -3.805494e-03  2.227006e-02
   73.000000  9.214349e-01  3.814354e-02 -9.129017e-04  2.029733e-02  4.671842e-04  1.698534e-02
   74.820000  8.901977e-01  4.451929e-02 -1.873880e-02  2.501962e-02 -9.290596e-03  2.093708e-02
   76.640000  9.531880e-01  3.823917e-02 -3.373213e-02  2.011689e-02  3.062245e-03  1.683435e-02
   78.460000  9.366664e-01  4.625680e-02  2.933142e-02  2.406734e-02 -1.013873e-03  2.014019e-02
   80.280000  9.556189e-01  3.857151e-02 -1.424543e-02  2.046164e-02  1.830085e-03  1.712284e-02
   82.100000  9.844264e-01  3.899321e-02  2.490670e-02  1.959549e-02  1.175177e-03  1.639802e-02
   83.920000  9.626281e-01  4.765719e-02 -5.185568e-03  2.273950e-02 -4.877221e-03  1.902901e-02
   85.740000  9.724016e-01  3.942781e-02 -2.217010e-02  2.038693e-02 -7.772490e-04  1.706032e-02
   87.560000  9.579492e-01  4.713928e-02  3.030425e-03  2.224304e-02  3.353469e-03  1.861357e-02
   89.380000  9.785696e-01  4.141598e-02  3.118050e-02  2.109702e-02 -8.790171e-04  1.765454e-02
   91.200000  9.210945e-01  4.588454e-02 -5.874411e-02  2.292991e-02 -5.561774e-04  1.918835e-02
   93.020000  9.817201e-01  4.812391e-02  5.114908e-02  2.351833e-02  7.479201e-04  1.968076e-02
   94.840000  8.874497e-01  4.695402e-02 -5.814726e-03  2.346119e-02  2.917327e-04  1.963294e-02
   96.660000  9.921422e-01  4.966144e-02  2.593175e-03  2.477701e-02 -5.474047e-03  2.073405e-02
   98.480000  9.084882e-01  5.018916e-02 -1.970978e-03  2.515353e-02  8.070265e-04  2.104914e-02
  100.300000  9.718647e-01  4.689003e-02 -2.029418e-02  2.521648e-02 -9.276804e-03  2.110182e-02
  102.120000  9.528680e-01  3.995020e-02 -6.655351e-03  2.003472e-02  2.341204e-03  1.676558e-02
  103.940000  9.701960e-01  4.569778e-02 -5.112843e-03  2.550983e-02 -1.562487e-02  2.134730e-02
  105.760000  9.330792e-01  3.912735e-02 -1.072691e-03  2.002253e-02  8.640448e-04  1.675538e-02
  107.580000  9.433529e-01  4.186784e-02 -6.575173e-04  2.284108e-02 -3.607681e-03  1.911402e-02
  109.400000  9.476213e-01  4.442750e-02 -3.205673e-02  2.393002e-02 -5.662719e-03  2.002527e-02
  111.220000  9.727131e-01  4.318973e-02  1.891535e-02  2.397647e-02  1.443196e-03  2.006414e-02
  113.040000  9.710889e-01  3.931347e-02  2.167938e-02  2.197068e-02  4.542334e-03  1.838564e-02
  114.860000  9.773486e-01  3.741701e-02 -1.205741e-02  1.931859e-02  4.026924e-03  1.616630e-02
  116.680000  9.557055e-01  4.224020e-02  2.337460e-02  2.345407e-02 -3.402097e-03  1.962699e-02
  118.500000  9.547693e-01  4.461995e-02 -2.328396e-02  2.433680e-02  2.055337e-03  2.036568e-02
  120.320000  9.466623e-01  4.121226e-02 -4.641409e-03  2.327923e-02  1.115317e-03  1.948068e-02
  122.140000  9.764570e-01  4.076127e-02  2.984430e-02  2.034947e-02 -5.474524e-03  1.702898e-02
  123.960000  9.496809e-01  4.052932e-02 -2.564762e-02  2.303642e-02  1.122385e-03  1.927749e-02
  125.780000  9.310312e-01  3.825426e-02  4.676704e-02  1.918847e-02 -1.845211e-03  1.605742e-02
  127.600000  9.588837e-01  4.068133e-02  3.389030e-02  2.121844e-02  8.652842e-04  1.775615e-02
  129.420000  9.544766e-01  3.886149e-02 -1.963215e-02  1.992181e-02  5.679034e-03  1.667110e-02
  131.240000  9.455356e-01  3.996663e-02  2.873698e-02  2.144073e-02 -1.625564e-03  1.794217e-02
  133.060000  9.612409e-01  3.874283e-02  6.398586e-03  1.951875e-02 -1.486025e-03  1.633381e-02
  134.880000  9.164444e-01  5.000433e-02  3.628951e-02  2.524266e-02 -2.922253e-03  2.112373e-02
  136.700000  9.257779e-01  3.839852e-02 -2.496923e-02  1.923358e-02 -5.582768e-04  1.609517e-02
  138.520000  9.714651e-01  3.829657e-02 -4.783622e-02  1.906942e-02 -1.507050e-03  1.595780e-02
  140.340000  9.369533e-01  4.051567e-02  4.476243e-02  2.024127e-02 -5.603738e-03  1.693843e-02
  142.160000  9.310491e-01  3.759385e-02 -1.366543e-02  1.904369e-02  3.484051e-03  1.593626e-02
  143.980000  9.332374e-01  3.945508e-02  3.883278e-03  1.992852e-02  5.376265e-03  1.667671e-02
  145.800000  9.609828e-01  4.147551e-02  1.934353e-02  2.102308e-02  4.229529e-03  1.759267e-02
  147.620000  9.028812e-01  4.220345e-02 -1.166056e-02  2.175600e-02  2.518252e-04  1.820599e-02
  149.440000  9.691802e-01  3.912416e-02 -1.382245e-02  2.045126e-02  2.498913e-03  1.711415e-02
  151.260000  8.856625e-01  4.467111e-02 -1.283682e-02  2.290706e-02  8.438895e-05  1.916924e-02
  153.080000  9.628167e-01  4.086526e-02 -1.613333e-02  2.178947e-02 -3.501790e-03  1.823400e-02
  154.900000  9.467193e-01  3.586301e-02  2.780034e-03  1.850354e-02  1.500456e-03  1.548425e-02
  156.720000  9.449399e-01  4.031174e-02  2.951645e-02  2.131137e-02 -2.154274e-04  1.783392e-02
  158.540000  9.518963e-01  3.949479e-02 -5.863434e-02  2.123051e-02 -4.988754e-04  1.776625e-02
  160.360000  9.580922e-01  4.216122e-02 -5.029294e-03  2.197796e-02  4.771393e-03  1.839174e-02
  162.180000  9.347261e-01  3.924581e-02 -3.508716e-02  2.115330e-02 -3.518367e-03  1.770164e-02
  164.000000  9.720268e-01  4.214700e-02  1.385370e-02  2.275577e-02 -2.556380e-03  1.904263e-02
  165.820000  9.531713e-01  4.161604e-02  1.835686e-02  2.178179e-02  4.693941e-03  1.822758e-02
  167.640000  9.765260e-01  4.132930e-02 -1.480537e-02  2.224566e-02  5.671149e-04  1.861576e-02
  169.460000  9.522385e-01  4.414215e-02 -8.015978e-03  2.306441e-02  3.721534e-03  1.930091e-02
  171.280000  9.910736e-01  3.774971e-02  3.718550e-02  1.979988e-02 -4.312991e-03  1.656906e-02
  173.100000  9.701569e-01  4.559104e-02 -3.079895e-02  2.303076e-02  1.208751e-03  1.927275e-02
  174.920000  9.628880e-01  4.001352e-02  2.730994e-02  2.042831e-02  2.650565e-03  1.709495e-02
  176.740000  9.982088e-01  4.127386e-02 -1.676309e-02  2.042748e-02  2.283809e-03  1.709426e-02
  178.560000  9.704869e-01  3.722037e-02  3.465736e-02  1.870847e-02 -1.513551e-04  1.565574e-02
  180.380000  9.957796e-01  4.378312e-02 -4.535043e-02  2.196158e-02 -7.020277e-03  1.837803e-02
  182.200000  9.844062e-01  3.906707e-02 -2.083446e-02  1.958854e-02 -3.270649e-03  1.639221e-02
  184.020000  9.702831e-01  4.085208e-02 -3.041214e-02  2.125043e-02  6.736134e-04  1.778292e-02
  185.840000  1.004222e+00  3.973271e-02  1.342622e-02  1.957004e-02  7.149387e-03  1.637673e-02
  187.660000  9.401376e-01  4.262503e-02 -2.879601e-02  2.248291e-02 -5.979992e-03  1.881430e-02
  189.480000  9.684347e-01  3.684103e-02 -1.479616e-02  1.840254e-02 -3.807232e-03  1.539973e-02
  191.300000  9.636745e-01  3.952790e-02 -1.146929e-03  2.062403e-02  9.163158e-04  1.725873e-02
  193.120000  9.766300e-01  4.001153e-02 -5.918599e-03  2.018654e-02  3.980177e-03  1.689263e-02
  194.940000  9.846638e-01  4.016113e-02 -6.086650e-04  2.078981e-02 -1.748469e-03  1.739746e-02
  196.760000  9.575006e-01  3.894561e-02 -1.158115e-02  1.949366e-02  2.998137e-03  1.631281e-02
  198.580000  9.580983e-01  3.729897e-02 -7.360686e-03  1.992594e-02 -2.836749e-03  1.667455e-02
  200.400000  1.020558e+00  6.358069e-02  1.699175e-02  2.938091e-02 -6.150933e-03  2.458673e-02
