403.401000 9.602514e-01 -2.466381e-03 -1.509302e-03
403.404000 9.160682e-01 -1.998917e-02 -2.638868e-04
403.406000 9.026783e-01 -2.568717e-02 -7.502453e-04
403.409000 9.136683e-01 7.380720e-03 -1.430014e-03
403.411000 9.009615e-01 -6.988856e-03 4.856534e-04
403.414000 8.761600e-01 2.198321e-03 1.417491e-03
403.416000 8.522049e-01 1.443677e-04 -5.777895e-04
403.419000 8.496340e-01 -9.944818e-03 -1.232326e-03
403.421000 8.449992e-01 -4.113388e-04 -1.390515e-03
403.424000 8.417361e-01 -1.421111e-02 -4.075244e-04
403.426000 8.235465e-01 -7.458950e-03 -1.793046e-03
403.429000 8.241229e-01 -5.576916e-03 -3.524802e-03
403.431000 8.313530e-01 -6.369784e-03 -1.788206e-03
403.434000 8.748450e-01 -1.993140e-02 -6.245833e-04
403.436000 8.819601e-01 -1.347430e-02 -1.651058e-03
403.438000 9.265637e-01 8.219440e-03 1.743668e-03
403.441000 8.731596e-01 -1.887655e-03 5.683584e-04
403.443000 8.977295e-01 -1.644990e-02 -2.292998e-04
403.446000 8.911774e-01 1.113359e-03 3.072936e-04
403.449000 8.932435e-01 3.241192e-04 -1.155275e-03
403.451000 8.999493e-01 -1.232406e-02 6.005487e-04
403.454000 8.799272e-01 -6.399493e-03 -3.524873e-04
403.456000 8.864847e-01 5.055604e-03 -4.971972e-04
403.459000 9.024426e-01 -3.267274e-03 -1.628969e-03
403.461000 8.976697e-01 4.632812e-03 9.071512e-04
403.463000 8.910421e-01 4.511026e-03 2.148726e-03
403.466000 9.050939e-01 -8.085533e-03 3.366609e-04
403.468000 9.076504e-01 -3.260632e-03 -7.960315e-04
403.471000 9.058896e-01 1.385300e-02 -2.900450e-04
403.473000 9.119343e-01 -5.687886e-03 -7.793795e-05
403.476000 9.207437e-01 -9.298141e-03 -3.794505e-03
403.478000 9.444608e-01 -4.193963e-03 -3.031126e-03
403.481000 9.268305e-01 -1.291648e-02 -2.592944e-04
403.483000 9.304233e-01 -1.634896e-02 -1.710017e-03
403.486000 9.158055e-01 -1.222406e-02 -5.060280e-04
403.488000 9.276363e-01 -6.706061e-03 1.200619e-04
403.491000 9.486139e-01 9.927209e-03 2.023000e-03
403.493000 9.192819e-01 2.181391e-03 2.038478e-04
403.496000 9.270342e-01 -8.674290e-04 -1.151888e-03
403.498000 9.221733e-01 -1.891017e-03 1.143264e-03
403.501000 9.151459e-01 -3.377534e-03 1.709440e-03
403.503000 8.987472e-01 -3.849689e-03 1.120513e-03
403.506000 9.066056e-01 9.307957e-04 -2.331678e-03
403.508000 9.297637e-01 -1.069096e-02 -3.364014e-03
403.511000 8.947013e-01 -4.010546e-03 -2.313226e-03
403.513000 8.705042e-01 -1.614742e-02 -4.030708e-03
403.516000 8.564800e-01 2.675258e-03 2.520307e-03
403.518000 8.289312e-01 -1.215088e-02 1.465225e-04
403.521000 7.759184e-01 6.108838e-03 -2.150801e-03
403.523000 7.598742e-01 2.387113e-04 2.052447e-03
403.526000 7.248314e-01 -1.161104e-02 -6.608966e-04
403.528000 6.876833e-01 1.146978e-02 -1.845605e-03
403.531000 6.520876e-01 -2.095024e-02 1.624873e-04
403.533000 6.447929e-01 1.913662e-02 -1.287972e-03
403.536000 6.011055e-01 1.149478e-03 2.832748e-03
403.538000 7.054365e-01 2.832365e-03 -8.455106e-04
403.541000 6.258629e-01 -4.505635e-04 1.981856e-03
403.543000 6.737885e-01 3.674551e-04 -1.932083e-03
403.545000 6.635418e-01 -2.920271e-02 2.228836e-03
403.548000 6.670575e-01 1.765392e-02 -5.437160e-05
403.550000 7.432570e-01 -2.045224e-02 5.345973e-04
403.553000 7.519438e-01 3.262898e-02 3.883066e-03
403.555000 7.703784e-01 -3.003071e-03 9.498770e-04
403.558000 8.320099e-01 -1.742799e-02 8.185556e-04
403.560000 8.370551e-01 -2.204656e-02 -1.387942e-03
403.563000 8.696096e-01 5.817902e-03 -2.802656e-03
403.565000 8.303018e-01 4.489137e-03 -1.533270e-03
403.568000 9.357341e-01 -7.191343e-03 5.910212e-04
403.570000 8.314234e-01 3.150010e-03 6.925825e-04
403.573000 8.862963e-01 -6.031495e-03 1.820150e-03
403.575000 9.235146e-01 1.523954e-02 -3.846471e-03
403.578000 9.022198e-01 -5.238016e-03 1.537203e-03
403.580000 8.827806e-01 -9.897101e-03 -6.281186e-04
403.583000 9.547527e-01 -4.080039e-03 -2.014468e-03
403.585000 9.185314e-01 3.293712e-03 -1.258463e-03
403.588000 9.567359e-01 -3.678167e-03 -7.104550e-04
403.590000 9.762117e-01 -1.090615e-02 -3.240105e-03
403.593000 9.437504e-01 -7.993696e-03 -1.272844e-03
403.595000 9.629244e-01 -9.922205e-04 -1.686397e-03
403.598000 9.666768e-01 -8.768012e-03 -1.794205e-03
403.600000 9.716144e-01 -6.201476e-03 -1.559860e-03
403.603000 9.599488e-01 -1.396452e-02 -7.331358e-04
403.605000 9.542031e-01 -1.843378e-02 -2.628455e-03
403.608000 9.787282e-01 -1.882735e-03 -1.003247e-03
403.610000 9.835358e-01 1.114377e-02 1.918994e-03
403.612000 9.510531e-01 -4.426170e-03 1.591854e-04
403.615000 9.348286e-01 -2.538261e-03 -2.517159e-03
403.617000 9.314952e-01 7.300645e-04 -2.216540e-03
403.620000 9.351851e-01 -2.089136e-02 -2.582713e-03
403.622000 9.138875e-01 3.579796e-03 -1.522062e-03
403.625000 9.434901e-01 3.331034e-03 7.221373e-04
403.627000 9.117677e-01 -3.279196e-03 -1.354597e-03
403.630000 8.919909e-01 -1.180246e-02 -3.877664e-03
403.632000 8.924881e-01 -2.266376e-02 -3.931035e-03
403.635000 8.916986e-01 3.620077e-04 2.941686e-03
403.637000 9.018968e-01 -8.821590e-03 1.686479e-03
403.640000 8.862843e-01 2.178687e-04 1.144208e-03
403.642000 8.907742e-01 7.395514e-04 1.592856e-03
403.645000 8.858922e-01 -1.862950e-02 9.821361e-04
403.647000 8.808355e-01 -5.593592e-03 -9.861009e-04
403.650000 8.622965e-01 -9.367047e-03 1.365198e-03
403.652000 8.917115e-01 -1.385421e-02 -5.848726e-04
403.655000 8.792861e-01 3.699552e-04 -2.861034e-03
403.657000 8.836460e-01 -9.475508e-03 -2.632998e-03
403.660000 9.029874e-01 -7.468652e-03 -8.037891e-04
403.662000 8.810578e-01 -1.077447e-02 -3.660207e-03
403.665000 9.317665e-01 -2.127135e-02 3.703840e-05
403.667000 9.298968e-01 2.157392e-04 -4.274297e-04
403.670000 9.436741e-01 -9.379818e-03 2.059522e-04
403.672000 9.708808e-01 3.003691e-03 1.238634e-04
403.674000 9.672865e-01 6.942060e-04 -1.691672e-03
403.677000 9.635481e-01 -1.392421e-02 -1.594064e-03
403.679000 9.566515e-01 -8.555843e-03 2.243232e-04
403.682000 9.687307e-01 9.380069e-03 -6.065986e-04
403.684000 9.318569e-01 -1.680713e-02 -9.845918e-04
403.687000 9.652996e-01 1.325970e-02 -3.310063e-04
403.689000 9.040190e-01 3.505829e-03 -3.700339e-04
403.692000 9.740086e-01 -3.444549e-03 -3.169556e-03
403.694000 9.208265e-01 -4.549012e-03 -1.242686e-03
403.697000 9.590577e-01 -1.434562e-02 -5.144812e-03
403.699000 9.491296e-01 -9.862892e-03 -1.060942e-03
403.702000 9.628537e-01 -7.060245e-03 -8.593921e-03
403.704000 9.292852e-01 -5.342451e-03 -2.212843e-03
403.707000 9.312259e-01 -4.613739e-03 -2.547629e-03
403.709000 9.355031e-01 -1.834441e-02 -3.463743e-03
403.712000 9.668483e-01 6.017198e-03 2.213737e-04
403.714000 9.652407e-01 7.236759e-03 1.588793e-03
403.717000 9.705802e-01 -9.346999e-03 1.262345e-03
403.719000 9.491577e-01 6.286510e-03 -2.015529e-03
403.721000 9.454902e-01 -9.456822e-03 -3.679131e-04
403.724000 9.359997e-01 -7.453868e-03 2.248944e-05
403.726000 9.623507e-01 7.177022e-03 -2.676470e-03
403.729000 9.398804e-01 -1.729476e-02 -1.064101e-04
403.731000 9.211500e-01 1.275623e-02 -1.273696e-03
403.734000 9.500751e-01 1.367452e-02 -1.126246e-04
403.736000 9.457130e-01 -9.940955e-03 2.011325e-03
403.739000 9.349938e-01 1.062115e-02 -1.489571e-03
403.741000 9.505391e-01 7.648772e-04 -1.428002e-03
403.744000 8.997643e-01 1.221105e-02 -2.073088e-03
403.746000 9.090027e-01 -1.481787e-02 -1.030042e-03
403.749000 9.597158e-01 -2.331175e-02 -1.730454e-03
403.751000 9.255558e-01 1.754514e-02 -3.538017e-03
403.754000 9.168659e-01 -9.966744e-03 1.448792e-03
403.756000 9.190319e-01 -2.223804e-03 2.283685e-03
403.759000 9.373657e-01 2.552731e-03 1.203274e-03
403.761000 8.849675e-01 -1.059881e-02 -4.377824e-04
403.764000 9.364651e-01 -1.159006e-02 3.983933e-04
403.766000 8.683563e-01 -1.132812e-02 -7.142779e-04
403.769000 9.490749e-01 -9.917837e-03 -1.698726e-03
403.771000 9.351478e-01 -1.084132e-03 8.876272e-05
403.773000 9.333865e-01 1.071266e-02 -6.683289e-04
403.776000 9.428492e-01 -3.141678e-02 -4.391621e-04
403.778000 9.489820e-01 -7.764861e-03 1.886215e-03
403.781000 9.297762e-01 -1.800363e-02 -2.414152e-03
403.783000 9.657721e-01 3.264167e-03 -1.943544e-03
403.786000 9.499622e-01 1.397643e-03 1.390952e-03
403.788000 9.699352e-01 -1.205928e-02 -2.157442e-04
403.791000 9.552229e-01 -1.774933e-03 1.851673e-04
403.793000 9.867608e-01 1.234154e-02 -2.661903e-03
403.796000 9.609970e-01 -1.086048e-02 2.874641e-04
403.798000 9.608303e-01 7.262127e-03 7.905903e-04
403.801000 9.857073e-01 -3.295096e-03 1.447174e-04
403.803000 9.696415e-01 6.823946e-03 -1.353756e-03
403.806000 9.893468e-01 -2.344903e-02 -3.595892e-03
403.808000 9.773632e-01 -1.664503e-02 -1.918550e-03
403.810000 9.653720e-01 -1.988608e-02 -1.315658e-04
403.813000 9.850237e-01 -2.901791e-03 1.413926e-03
403.816000 9.439928e-01 -1.616515e-02 -3.279846e-03
403.818000 9.599987e-01 -1.004481e-02 -1.908312e-03
403.820000 9.577743e-01 -5.175286e-03 7.196647e-05
403.823000 9.749787e-01 -6.479073e-03 4.825604e-04
403.825000 9.762462e-01 -5.514634e-03 -1.158249e-03
403.828000 9.487457e-01 -9.646876e-03 -1.965643e-04
403.830000 9.641492e-01 -5.635981e-03 -2.502026e-03
403.833000 1.000000e+00 0.000000e+00 0.000000e+00
412.810000 1.000000e+00 0.000000e+00 0.000000e+00
412.812000 9.114375e-01 -1.164633e-03 9.016339e-04
412.815000 8.756089e-01 -4.467572e-02 -1.518537e-03
412.817000 9.291276e-01 1.703992e-02 9.219684e-04
412.820000 8.986467e-01 -1.827357e-02 4.507834e-04
412.822000 9.549593e-01 2.981340e-03 -4.979205e-03
412.825000 9.137527e-01 2.734695e-02 -4.111744e-03
412.827000 9.127100e-01 5.114083e-03 9.161000e-03
412.829000 1.001314e+00 -1.750608e-02 3.573512e-03
412.832000 9.821539e-01 1.160877e-02 -7.180700e-04
412.834000 9.458435e-01 -2.346438e-02 1.245852e-03
412.837000 9.220210e-01 -1.622268e-02 -3.838449e-03
412.839000 9.750728e-01 2.528239e-03 -1.173500e-03
412.842000 8.987495e-01 -4.803294e-03 3.175917e-04
412.844000 9.451903e-01 -8.567333e-03 -3.863518e-03
412.846000 9.494205e-01 2.972395e-02 -1.891526e-03
412.849000 8.927880e-01 -2.000917e-02 -5.798383e-03
412.851000 9.360793e-01 -2.624809e-02 -9.274193e-04
412.854000 9.199050e-01 2.447413e-02 2.023446e-03
412.856000 9.442981e-01 -1.216087e-02 -1.738066e-03
412.859000 9.445823e-01 3.012566e-02 -1.943734e-03
412.861000 9.280453e-01 2.035680e-02 1.287151e-04
412.863000 9.507783e-01 6.191926e-03 1.895719e-03
412.866000 9.639638e-01 -1.306681e-02 -2.061984e-05
412.868000 9.715747e-01 -1.321947e-02 1.712842e-03
412.871000 9.407788e-01 -2.015333e-02 1.888382e-03
412.873000 9.200428e-01 -1.880557e-02 -7.691186e-04
412.875000 9.214713e-01 -8.356200e-03 -3.068144e-03
412.878000 9.416649e-01 -2.105475e-02 -3.009769e-03
412.880000 9.615228e-01 -2.580843e-02 6.694539e-04
412.883000 9.357444e-01 -1.530010e-03 -8.028872e-04
412.885000 9.346558e-01 -2.948300e-03 -3.499304e-03
412.888000 9.223641e-01 1.829331e-02 -1.391024e-03
412.890000 8.867810e-01 -2.500476e-02 -2.055552e-03
412.893000 9.193883e-01 -6.303745e-03 1.168188e-03
412.895000 8.707883e-01 -7.227502e-04 2.552973e-03
412.897000 9.033994e-01 1.233806e-02 5.016589e-04
412.900000 9.335627e-01 1.881014e-02 1.287816e-03
412.902000 8.911049e-01 1.926057e-02 -7.026546e-03
412.905000 9.282390e-01 -1.417973e-03 -4.147521e-03
412.907000 8.923227e-01 -2.801364e-03 2.390341e-03
412.909000 9.176696e-01 2.230289e-02 1.537281e-03
412.912000 9.119447e-01 1.955274e-02 -1.984251e-03
412.914000 9.389148e-01 -6.158515e-03 -2.303360e-03
412.917000 9.067204e-01 -1.047147e-02 -4.201595e-03
412.919000 9.412154e-01 1.246795e-03 1.255022e-03
412.922000 9.544999e-01 -2.402369e-03 -2.696278e-03
412.924000 9.143654e-01 -1.966794e-02 -7.058742e-04
412.926000 8.870779e-01 -4.180593e-02 -6.197393e-04
412.929000 8.956564e-01 1.132727e-02 -3.153523e-03
412.931000 8.873416e-01 2.259830e-03 -1.459095e-03
412.934000 8.700710e-01 -3.640548e-03 3.648005e-03
412.936000 8.351626e-01 6.005041e-03 1.254643e-03
412.939000 8.244987e-01 -2.800451e-02 -9.466106e-04
412.941000 8.081047e-01 -9.072157e-03 -2.421089e-03
412.943000 8.137474e-01 -6.663515e-03 -1.718600e-03
412.946000 7.944992e-01 -2.124919e-02 -1.034789e-03
412.948000 7.865854e-01 -1.244288e-02 -3.119486e-03
412.951000 7.760298e-01 -8.831208e-03 -6.025521e-03
412.953000 7.963735e-01 -1.110062e-02 -2.463376e-03
412.956000 8.434837e-01 -3.328046e-02 -1.157318e-03
412.958000 8.521724e-01 -2.280648e-02 -2.815054e-03
412.961000 8.663296e-01 1.686341e-02 2.774571e-03
412.963000 8.389449e-01 1.529567e-05 1.166707e-03
412.965000 8.742457e-01 -2.999323e-02 -7.010975e-04
412.968000 8.633197e-01 1.588576e-03 1.044694e-03
412.970000 8.708895e-01 2.590748e-03 -2.213681e-03
412.973000 8.724788e-01 -1.453842e-02 1.801637e-04
412.975000 8.787431e-01 -3.396912e-02 2.824188e-03
412.978000 8.510880e-01 5.514963e-03 -1.323638e-03
412.980000 8.772749e-01 1.121604e-02 -2.311135e-04
412.982000 8.791059e-01 -1.004930e-02 -3.388121e-03
412.985000 8.669126e-01 1.666010e-02 4.612969e-03
412.987000 8.596860e-01 -1.122223e-02 1.421249e-03
412.990000 8.926341e-01 -1.098285e-02 -2.545576e-04
412.992000 8.734436e-01 3.380749e-03 -2.997038e-03
412.994000 8.840231e-01 2.463637e-02 -2.282436e-04
412.997000 8.921952e-01 -4.750595e-02 -1.079829e-03
412.999000 9.016356e-01 -1.465659e-02 -6.388303e-03
413.002000 9.503579e-01 -1.275254e-02 -2.488534e-03
413.004000 9.110552e-01 -2.108027e-02 -4.974923e-04
413.007000 9.257286e-01 -2.905479e-02 -4.631358e-03
413.009000 8.987473e-01 -2.121192e-02 -1.273342e-03
413.011000 9.061292e-01 -1.220666e-02 2.171038e-04
413.014000 9.344961e-01 1.288544e-02 2.857281e-03
413.016000 9.084056e-01 7.616952e-03 1.173087e-03
413.019000 9.030774e-01 -2.373443e-03 -1.865447e-03
413.021000 9.062508e-01 -2.458981e-03 8.134477e-04
413.024000 8.954353e-01 -5.266463e-03 3.033279e-03
413.026000 8.807317e-01 -6.167113e-03 2.153609e-03
413.028000 8.717436e-01 -4.188477e-03 -8.621823e-05
413.031000 9.022254e-01 -1.034962e-02 -5.039255e-03
413.033000 9.065696e-01 -1.892072e-02 -5.402124e-03
413.036000 8.512716e-01 -1.838403e-02 -5.496074e-03
413.038000 8.295129e-01 -2.153654e-02 -4.187826e-03
413.040000 8.200488e-01 3.349093e-03 4.003999e-03
413.043000 7.656619e-01 -1.522489e-02 -1.467692e-03
413.045000 7.216684e-01 1.025748e-02 -3.659177e-03
413.048000 6.898561e-01 -7.049828e-03 3.005489e-03
413.050000 6.611679e-01 -2.196818e-02 -9.558732e-04
413.053000 5.980243e-01 4.667341e-03 -2.227332e-03
413.055000 5.686086e-01 -4.328481e-02 5.789462e-04
413.057000 5.597483e-01 2.163330e-02 -1.769980e-03
413.060000 4.792196e-01 1.361012e-03 5.866248e-03
413.062000 6.093770e-01 4.214272e-03 -2.682316e-04
413.065000 5.190608e-01 -1.936342e-03 5.096795e-03
413.067000 5.822070e-01 2.825017e-03 -2.154773e-03
413.069000 5.853786e-01 -3.418472e-02 1.693226e-03
413.072000 5.759017e-01 2.068269e-02 6.520484e-04
413.074000 6.478399e-01 -1.193229e-02 5.466032e-04
413.077000 6.884017e-01 4.530256e-02 6.133603e-03
413.079000 7.052186e-01 1.897085e-02 3.546019e-03
413.082000 7.762307e-01 -2.380367e-02 1.986828e-03
413.084000 7.945058e-01 -3.300012e-02 -6.068647e-04
413.087000 8.425300e-01 1.164109e-03 -4.651543e-03
413.089000 8.104567e-01 8.990084e-03 -3.656971e-03
413.091000 8.573297e-01 -2.643355e-03 -1.139451e-03
413.094000 8.581971e-01 -2.798129e-03 8.197035e-04
413.096000 8.074094e-01 -5.968345e-03 3.411480e-03
413.099000 8.783787e-01 6.569620e-03 -1.538497e-03
413.101000 9.040295e-01 1.587541e-02 -3.061525e-03
413.103000 8.888158e-01 -6.892857e-03 3.258762e-03
413.106000 8.869552e-01 -1.606169e-02 -1.682755e-03
413.108000 9.591588e-01 -1.108299e-02 -3.362470e-03
413.111000 9.022619e-01 4.092401e-03 -9.793885e-04
413.113000 9.277458e-01 -2.871843e-03 1.084597e-03
413.115000 9.883891e-01 -1.346502e-02 -6.345660e-03
413.118000 9.153701e-01 -2.494268e-02 -1.728930e-03
413.120000 9.557988e-01 7.224154e-03 -2.777172e-03
413.123000 9.494337e-01 -2.348941e-02 -2.815997e-03
413.125000 9.710574e-01 -2.293122e-03 -3.190410e-03
413.128000 9.493586e-01 -2.759224e-02 -1.244731e-03
413.130000 9.511151e-01 -1.836286e-02 -1.183583e-03
413.132000 9.341184e-01 -4.448515e-02 -7.843021e-03
413.135000 1.001780e+00 2.826323e-02 3.574313e-03
413.137000 9.569200e-01 6.307514e-03 2.227696e-03
413.140000 9.344570e-01 -2.354913e-02 -4.007654e-03
413.142000 9.086711e-01 9.807334e-03 -4.062788e-03
413.144000 9.312282e-01 -2.134346e-02 -3.352550e-03
413.147000 8.991119e-01 -2.223546e-02 -5.045987e-03
413.149000 9.047192e-01 1.792205e-02 8.695074e-05
413.152000 9.303687e-01 -8.783707e-03 -4.136187e-04
413.154000 8.676935e-01 6.776727e-03 -2.091632e-03
413.157000 8.812611e-01 -3.571290e-02 -7.763266e-03
413.159000 8.508311e-01 -2.789109e-02 -5.198210e-03
413.161000 8.334525e-01 2.729142e-03 2.232754e-03
413.164000 8.710669e-01 -1.735191e-02 1.523070e-03
413.166000 8.463856e-01 -1.610363e-02 -1.707753e-03
413.169000 8.634534e-01 -4.476240e-04 2.329813e-03
413.171000 8.567040e-01 -2.382519e-02 1.954487e-04
413.174000 8.518517e-01 -9.304369e-03 -1.629418e-03
413.176000 8.380059e-01 4.097795e-03 -2.612384e-03
413.178000 8.305058e-01 -2.713779e-02 4.239087e-03
413.181000 8.814870e-01 -1.132112e-02 -5.701864e-03
413.183000 8.377357e-01 2.996583e-03 -4.288040e-03
413.186000 8.734357e-01 -2.468446e-02 -3.329527e-03
413.188000 8.775723e-01 -9.227657e-03 -1.341866e-03
413.190000 8.400174e-01 -2.196492e-02 -8.314158e-03
413.193000 9.274751e-01 -3.284172e-02 1.437310e-03
413.195000 9.076120e-01 1.221949e-02 -1.475225e-03
413.198000 9.362357e-01 -1.728299e-02 5.777065e-04
413.200000 9.708695e-01 1.069265e-02 1.097513e-04
413.202000 9.545935e-01 -2.733174e-03 -3.585382e-03
413.205000 9.563858e-01 -2.484409e-02 -2.216958e-03
413.207000 9.439916e-01 -1.199260e-02 7.308337e-04
413.210000 9.632605e-01 1.728324e-02 -1.266291e-03
413.212000 9.109508e-01 -3.188406e-02 -1.617672e-03
413.214000 9.223972e-01 -1.514423e-02 -9.892477e-04
413.217000 8.802574e-01 5.664385e-03 -6.145678e-04
413.219000 9.007503e-01 -8.904750e-03 -3.063141e-03
413.222000 9.071346e-01 -7.360062e-03 -2.308552e-03
413.224000 9.040811e-01 -1.604510e-02 -4.271503e-03
413.227000 9.393656e-01 -1.746417e-02 -2.708353e-03
413.229000 9.402790e-01 -1.241967e-02 -5.904014e-03
413.231000 9.421302e-01 -1.079997e-02 -1.160214e-02
413.234000 9.057384e-01 -7.858278e-03 -1.958310e-03
413.236000 9.160525e-01 -1.397651e-02 -4.666233e-03
413.239000 9.369758e-01 -1.653655e-02 -3.410726e-03
413.241000 9.583292e-01 1.043303e-02 8.811281e-04
413.243000 9.565708e-01 1.187352e-02 3.042646e-03
413.246000 9.589161e-01 -1.110962e-02 1.173238e-03
413.248000 9.332118e-01 1.346310e-02 -4.018160e-03
413.251000 9.292924e-01 -2.447025e-02 6.481225e-04
413.253000 9.197690e-01 -1.109400e-02 -4.333531e-05
413.256000 9.564288e-01 9.730530e-03 -4.741325e-03
413.258000 9.242372e-01 -2.992048e-02 -2.759150e-05
413.260000 9.017873e-01 2.155761e-02 -2.128244e-03
413.263000 9.376590e-01 2.340641e-02 -2.649972e-04
413.265000 9.327754e-01 -1.452672e-02 3.158530e-03
413.268000 9.180937e-01 1.805174e-02 -2.379457e-03
413.270000 9.364274e-01 3.024424e-03 -2.378113e-03
413.272000 9.023841e-01 1.421702e-02 -3.097654e-03
413.275000 8.849662e-01 -1.716328e-02 -1.993012e-03
413.277000 9.276476e-01 -4.118880e-02 -2.007717e-03
413.280000 9.169061e-01 1.399437e-02 -5.197246e-03
413.282000 8.999030e-01 3.323175e-03 -1.416738e-03
413.284000 8.972617e-01 -1.355546e-02 2.721416e-03
413.287000 9.228459e-01 4.202450e-03 3.220334e-03
413.289000 9.097257e-01 2.985748e-04 1.490031e-03
413.292000 9.091037e-01 -1.857938e-02 3.242742e-04
413.294000 9.091059e-01 -1.912889e-02 4.559097e-04
413.297000 8.915119e-01 -2.017950e-02 -2.708497e-03
413.299000 9.355329e-01 -1.563600e-02 -2.603163e-03
413.301000 9.192925e-01 -1.110921e-03 1.030996e-04
413.304000 9.205674e-01 -7.501601e-03 -1.299021e-03
413.306000 9.287725e-01 -5.296258e-02 -8.149215e-04
413.309000 9.250498e-01 -2.056409e-02 7.727740e-04
413.311000 9.090094e-01 -3.271466e-02 -4.058269e-03
413.313000 9.538541e-01 2.255376e-03 -3.370893e-03
413.316000 9.338262e-01 5.660231e-03 2.721791e-03
413.318000 9.619044e-01 -1.803540e-02 -2.269776e-04
413.321000 9.349860e-01 -9.405220e-03 1.455735e-03
413.323000 9.816755e-01 2.289289e-02 -4.285227e-03
413.325000 9.640182e-01 -1.725223e-02 -1.349671e-03
413.328000 9.450329e-01 1.275948e-02 1.239803e-03
413.330000 9.817595e-01 -1.055055e-02 1.122556e-03
413.333000 9.595036e-01 1.959151e-02 -9.465959e-04
413.335000 9.822725e-01 -2.632121e-02 -5.474976e-03
413.337000 9.850747e-01 -3.671796e-02 -5.631539e-03
413.340000 9.616803e-01 -3.169299e-02 -1.491349e-03
413.342000 9.804360e-01 -1.493186e-02 2.445654e-03
413.345000 9.397549e-01 -2.110977e-02 -2.724698e-03
413.347000 9.305319e-01 -2.674762e-02 -5.429309e-03
413.349000 9.503736e-01 -1.683359e-02 -3.226565e-03
413.352000 9.546292e-01 -1.013927e-02 1.121229e-03
413.354000 9.681401e-01 -1.103505e-02 1.118141e-03
413.357000 9.574479e-01 -1.226694e-02 -5.678878e-04
413.359000 9.361773e-01 -1.640361e-02 2.442943e-04
413.361000 9.433857e-01 -1.213272e-02 -3.767781e-03
413.364000 1.000000e+00 0.000000e+00 0.000000e+00
416.448000 1.000000e+00 0.000000e+00 0.000000e+00
416.451000 8.938931e-01 -4.389036e-02 -1.224129e-03
416.453000 9.195831e-01 -1.784186e-02 -6.568930e-04
416.456000 9.128128e-01 -9.613555e-03 1.629763e-03
416.459000 9.636793e-01 -3.369327e-03 -2.550942e-03
416.461000 9.487176e-01 1.895721e-02 -6.879487e-03
416.464000 9.236899e-01 8.908645e-03 5.875358e-03
416.467000 1.005582e+00 -1.242463e-02 2.076024e-03
416.469000 9.928648e-01 9.351861e-03 -3.726844e-04
416.472000 9.546721e-01 -1.977952e-02 8.363919e-04
416.475000 9.463918e-01 -1.005894e-02 -2.580973e-03
416.477000 9.828565e-01 3.122624e-03 -6.334873e-04
416.480000 9.270202e-01 -3.973071e-03 -1.670413e-04
